lokasi;Sentimen;komentar
pantai sembilan;Positif;Terbaik
pantai sembilan;Positif;Indah dan sangat menarik
pantai sembilan;Positif;Tempatnya bagus.
pantai sembilan;Positif;Sangat bagus dan indah
pantai sembilan;Negatif;AC kurang Dingin
pantai sembilan;Positif;keren tempatnya
pantai sembilan;Positif;Luar biasa
pantai sembilan;Netral;Belum menemukan jodoh
pantai sembilan;Positif;Ok banget dah....
pantai sembilan;Positif;Baik, bersih dan menarik
pantai sembilan;Netral;D sini tempat grup tak parlo
pantai sembilan;Positif;Keren banget tempatnya
pantai sembilan;Positif;Sip
pantai sembilan;Positif;Tempat ini indah
pantai sembilan;Netral;???? …
pantai sembilan;Positif;Tempatnya bagus
pantai sembilan;Positif;Bagus sekali
pantai sembilan;Netral;Jadi kangen kampung halaman
pantai sembilan;Positif;Bagus
pantai sembilan;Positif;Pantainya indah
pantai sembilan;Positif;Bagus dan nyaman
pantai sembilan;Netral;Excited banget
pantai sembilan;Positif;Bagus n indah
pantai sembilan;Positif;Pantai yang masih perawan
pantai sembilan;Positif;Bagus sekali
pantai sembilan;Positif;Indah luar biasa ..
pantai sembilan;Netral;Menyenangkan.  ?? …
pantai sembilan;Positif;Indah lan Semesta
pantai sembilan;Positif;Mantapsss
pantai sembilan;Positif;Tempatnya bagus
pantai sembilan;Netral;Tidak ada
pantai sembilan;Netral;Pasti ada perpisahan
pantai sembilan;Positif;Menarik
puncak ratu;Positif;Suasananya menyenangkan, tempatnya sejuk tapi sayang tidak seperti beberapa tahun silam. Beberapa pohon yang ada sepertinya ditebang, lebih rindang yang dulu.
puncak ratu;Positif;Tempat yg bagus untuk healing!!!
puncak ratu;Positif;Destinasi wisata yang belum berkembang ini, yang dapat ditemukan di Desa Tebul Barat Kabupaten Pamekasan Jawa Timur, Kecamatan Pegantenan, dan Pegantenan, memberikan pengunjung rasa alam bebas yang segar. Daerah ini menikmati udara bers …
puncak ratu;Positif;Sebenarnya masih sekitar 30-45 menit dari Pamekasan, tempat yang sangat sejuk, pemandangannya bagus
puncak ratu;Positif;Wisata alam yg slalu berinovasi tiada henti...??
puncak ratu;Positif;Baguss si sebenernya tapi kalo di kasih sarana permainan yg menarik pasti lebih bagus, dan pastinya lebih menarik perhatian pengunjung ?? …
puncak ratu;Positif;Hasilnya memuaskan
puncak ratu;Negatif;Gda gunanya akun official instagramnya, di dm gadibales². Dan fasilitas disana kurang memadai dari segi tenda, homecamp, kamar mandi dan tempat sampah sedikit.
puncak ratu;Positif;Salah satu tempat wisata yang berada di Kabupaten Pamekasan Madura. Cocok ke sini kalau sore menjelang malam, pemandangannya bagus. Kalau malam ada live music ???? …
puncak ratu;Positif;Tempat wisata keluarga dengan pemandangan alam yang indah dan hawa yang sejuk. Banyak tempat untuk spot foto latar belakang pemandangan yang indah. Harga makanan dan minuman relatif standar.  Waktu tempuh ketempat wisata ini kurang lebih …
puncak ratu;Positif;tempat nya sih gak luas, tapi nyaman banget buat piknik. set foto2nya udah mulai banyak...saran aja, bunga warna warni nya ditambahin...pasti makin kerennnnnn
puncak ratu;Positif;"Tempat wisata yang bagus...
Tidak terlalu jauh dr pusat kota pamekasan...
Akses jalannya udah baik... …"
puncak ratu;Positif;"tempatnya baguus...
namuun perlu lebih ditambahi fasilitaas"" dan diperbaiki fasilitas yg sdh rusak
kalo ke puncak ratu bagus di saat senja.
bisa menikmati matahari terbenam ?????? …"
puncak ratu;Positif;"Tempat nya enak, dingin, udara nya sejuk
Cocok untuk camping disini, atau ingin sekedar menghabiskan waktu dg keluarga
Karena tempat nya nyaman untuk melepaskan penat"
puncak ratu;Positif;The view was unexpectedly amazing. Cocok  buat merenung (?) dan piknik juga mgkin. Lokasinya jauh dari kota, agak pegel juga kalo motoran. Lumayan buat tempat foto.
puncak ratu;Positif;Tempat bagus suasana pegunungan yg sejuk dan  tempat spot foto yg menarik cuman kantin aj yg makanannya kurang lengkap......
puncak ratu;Positif;Tempatnya estetic banget.. Cocok untuk yang suka selfie2, pemandangannya luar biasa indah masyaAllah, bawaannya senang disana..
puncak ratu;Positif;Tempatnya sebenarnya sejuk, bagus, banyak pohon dan spot yg 'instagramable', namun sayang sekali pas kesana kemaren banyak sampah di spot - spot tadi. Pengunjungnya harus di edukasi lbh baik lagi. Utk pengelola mungkin bisa ditambahi lampu penerangan lagi
puncak ratu;Positif;Pas kemarin kesini pagi² banget alhamdulillah masih sepi jadinya bisa puas fotonya?? …
puncak ratu;Positif;"Bagus sih.... Tapi kayak kurang terawat...
Dan Ndak da yang jualan... Mungkin karena bukan weekend"
puncak ratu;Positif;Tempat spot foto yg indah...dgn pohon2 yg tinggi menjulang sehingga membuat suasana yg adem...
puncak ratu;Positif;Viewnya bagus banget, memang cocok seperti namanya puncak ratu. Tempatnya bersih, tiket masuknya murah cukup Rp.10.000 untuk dewasa. Anak-anak tidak dipungut biaya tambahan. …
puncak ratu;Positif;Tempat wisata yg asri dan sangat cocok untuk bersantai bersama keluarga, teman, dan atau pasangan
puncak ratu;Positif;Tempatnya bagus.. pas bgt view nya buat foto2.. tp ada slh satu tmp yg pengamanannya krg.. trus org yg jual minuman jg terbatas bgt pilihannya, next kalo mau k sini lg bs bw minum ato snack sndri..
puncak ratu;Negatif;Keren tapi tak kasih bintang tiga karena fasilitas banyak yg g d perbaiki
puncak ratu;Positif;View bagus bgt cocok buat santai bersama keluarga...
puncak ratu;Positif;Memiliki view bagus dan juga spot foto yang bagus, kekurangannya di akses jalan yang masih tidak ada papan petunjuk jalan menuju lokasi.
puncak ratu;Positif;Keistimewaan @puncakratu ada di sore hari dn jg malam hari. Bisa menikmati senja dn melihat keindahan kota dri ketinggian
puncak ratu;Positif;Tempat ok, jalan menuju lokasi juga ok, hanya saja kurangnya fasilitas didalam.
puncak ratu;Positif;Tempat wisata pamekasan yang lagi hits, cukup bayar karcis 10.000 sudah bisa menikmati wisata ini.
puncak ratu;Positif;Sudah banyak perubahan. Saran untuk toilet dan musholla di perbaiki lagi. Makasih ??
puncak ratu;Positif;Rekomended buat refreshing keluarga
puncak ratu;Positif;Cocok buat berfoto kurang hiburan ya
puncak ratu;Positif;Lumayan menarik untuk ukuran destinasi di Pamekasan
puncak ratu;Positif;Tempatnya bagus.. Adem banget.. Bikin betah..
puncak ratu;Positif;Tempat yang bagus buat bersantai bareng teman2 dan keluarga dengan view pemandangan dr atas puncak bukit.. banyak spot foto yang tersedia...
puncak ratu;Positif;Untuk ke amanannya di tempat foto yg ada di tebing kurang sefty pagarnya kurang tinggi dan ada sebagian yg sudah patah sampahnya berserakan kebersihannya sgt kurang  tempatnya lumayan bagus
puncak ratu;Positif;Wisata yang cocok untuk anak-anak dan keluarga
puncak ratu;Positif;Suka sekali tp d  tempat tempat extrim kurang memuaskan karna masih di bilang masih berbahaya untuk pengmbilan foto jembatanya agak bergoyang saran saya tp, maaf sebelumnya
puncak ratu;Positif;"Bagus
Cuman kurang tempat makanan
Mkanannya cuman pop mie aj …"
puncak ratu;Positif;"Tolong di jaga kelestarianya
Sampahnya jangan dibuang sembarangan"
puncak ratu;Positif;Tempatnya adem.. Perjalanan mudah dari arah pamekasan. Nyaman banget.. Banyak spot foto. Tempat tamasya favorit utk kluarga.
puncak ratu;Positif;Is the best @puncak ratu.wisata paling menarik untuk liburan.cuaca yang amat segar.gc akan rugi deh klo kalian kesini?
puncak ratu;Positif;Tempat nya lumayan bagus
puncak ratu;Negatif;Tempat pas' cuma masih ada sampahnya utk da erah pedesaan mending dimurahin dikit kek, terlalu mahal.
puncak ratu;Positif;View nya bagus klo sore hari,tp klo musim penghujan jalanx licin.so hati2 ya gaes
puncak ratu;Positif;Tempatnya bagus buat liat sunset tapi tiket masuknya terlalu mahal 35k 1 orang
puncak ratu;Positif;Tepatnya yang sejuk dan nyamana lumayan indah pemandangannya hanya sedikit kurang bangus jalan akses masuknya dan penujuk arahnya kurang dari arah kota pamekasan
puncak ratu;Netral;"Yah lumayan,
Hanya saja tempatnya terlalu jauh,
Pas nyampek tempat buat fotonya terlalu sedikit"
puncak ratu;Positif;Viewnya Bagus buat santai dan menghilangkan penat.. byk spot foto
puncak ratu;Positif;Bagus sejuk enak tapi sayang tidak ada petunjuk jalan nya menuju lokasi
puncak ratu;Positif;Pemandangan alam yang sangat penting untuk selfie sama teman atau pacar dan apalagi suami istri...
puncak ratu;Positif;Di sana indah bagus. Cuman karcis masuknya udah agak mahal ?? …
puncak ratu;Negatif;"Udah jauh2 ternyata tempatnya tutup
Tempat wisata di tutup cuman gara2 di boking orang
Tempat wisata Macam apa tu"
puncak ratu;Positif;Pemandangan lumayan Menarik buat spot foto
puncak ratu;Netral;lumayanlah
puncak ratu;Positif;Sejuk bersih, toilet nanti ditambah ya...
puncak ratu;Positif;Tempat rekreasi yg spekta sekali!
puncak ratu;Positif;Tempat n view nya keren.???? …
puncak ratu;Positif;Spotnya harus dikelola dg baik lagi
puncak ratu;Positif;Cocok buat piknik atau camping
puncak ratu;Positif;Indah alam ciptaan-Mu
puncak ratu;Positif;Senang
puncak ratu;Positif;Tempat nya recommended buat santai
puncak ratu;Positif;Bagus pemandangan nya
puncak ratu;Positif;Perlu update dan jaga kebersihanya
puncak ratu;Positif;Panorama alam nya sangat indah
puncak ratu;Positif;Cocok untuk ngumpul dengan keluarga
puncak ratu;Positif;Pemandangannya bagus...
puncak ratu;Positif;Bagus wisatanya
puncak ratu;Positif;Sangat bagus
puncak ratu;Positif;Lumayan seru
puncak ratu;Positif;Suka
puncak ratu;Positif;Lumayan
puncak ratu;Positif;Bagus
puncak ratu;Positif;Lebur
puncak ratu;Netral;Akan di kunjungi
puncak ratu;Positif;Mantap
puncak ratu;Positif;Mantap
puncak ratu;Positif;Pemandangannya sangat bagus, sayang sepertinya kurang terawat, mungkin karena pandemi tentunya. Covid segera pergi
puncak ratu;Positif;"ini adalah tempat yang sangat bagus untuk liburan bersama keluarga kami.
namun beberapa photoboots tidak dirawat dengan baik dan ""terlihat"" ber …"
puncak ratu;Positif;Bagus, keren, cantik
puncak ratu;Negatif;Sangat sepi dan berdebu. Kurangnya toilet. Toilet yang tersedia berada di dekat pintu masuk. Jika Anda suka memotret, terutama dari ketinggian, inilah tempatnya. Tidak banyak yang bisa Anda lakukan  …
puncak ratu;Positif;Keren n alami
puncak ratu;Positif;Keren dan cantik
puncak ratu;Positif;bersih dan keren....
puncak ratu;Positif;Tempatnya keren :)
puncak ratu;Positif;Suasananya sejuk
puncak ratu;Positif;Tempat yang bagus unt …
puncak ratu;Positif;bukit yang indah
puncak ratu;Positif;Bagus
puncak ratu;Positif;mantap sekalii
puncak ratu;Netral;Ppp
puncak ratu;Positif;Permata Tersembunyi
puncak ratu;Positif;Bagusssss
puncak ratu;Positif;Hari yang sangat senang bisa pergi kesini
puncak ratu;Positif;Tempatnya bagusss banget udah berkali² kesini tapi ga bosen². Fasilitasnya lengkap mulai dari tempat parkir, kamar mandi, kantin, musholla, tempat istirahat dan spot foto menarik.
puncak ratu;Positif;Indah..sering kesini pas malem..dan yaa byk yg udah diperbaiki dan mungkin lagi tahap perluasan,kemarin pas kesana tambah luas dan nambah kek rumah²an gitu,good bgt,moga makin maju utk kedepannya dan makin jadi sorotan warga²lainnya
puncak ratu;Negatif;Kamar mandinya bau jadi kurang nyaman untuk menggunakan fasilitas nya apalagi untuk camping. Pengamanan pada saat malam hari juga kurang sampai ada segerombolan ormas menghampiri.
puncak ratu;Positif;Tempat yang nyaman santai romantis sejuk dan indah cocok utk keluarga group maupun rombongan..
puncak ratu;Positif;Bukit dengan pemandangan indah, di tata dan dikelola dengan baik oleh desa Tebul Barat.
puncak ratu;Positif;Lumayan bagus
puncak ratu;Positif;Keren dan cantik
puncak ratu;Positif;menyenangkan
puncak ratu;Positif;Bermanfaat bagi masyarakat Indonesia yang kehabisan bensin
puncak ratu;Positif;Keren. Suka pemandangannya. Asri. Bisa pesta durian juga. Udara segar. Pemandangan alam perdesaan cocok buat menghilangkan stress dan sarana liburan keluarga. Cuman sayangnya toiletnya ga ada airnya. Saran saya sarana kamar mandi dan toilet …
puncak ratu;Positif;Hawa nya sangat sejuk sekali. Sangat cocok untuk camping bareng keluarga atau sahabat. Pemandangan dari ketinggian yg menakjubkan membuat kita betah disini. Tiket masuk hanya 10k / orang kok. Untuk sampai ke tempat ini harus berjuang …
puncak ratu;Positif;"SEKILAS PUNCAK RATU

Rekomended banget buat para traveler yang berwisata ke Madura utamanya …"
puncak ratu;Positif;"Cocok untuk bersantai bersama keluarga lokasi mudah dijangkau
Saran2
Untuk lebih mempercantik pandangan perlu adanya penambahan taman2 bunga dan yg utama perlu adanya bak sampah dilokasi korsi santai pengunjung"
puncak ratu;Positif;Tempatnya alami banget sahabat, di sini kita dapat menikmati pemandangan alam dari ketinggia. 11 12 lah sama paralayang, dan uniknya juga  banyak spot foto yang bernuansa instagramable. Di dalam juga tersedia caffe2 masa kini...  Mengenai tiket masuk hanya dengan 10 ribu rupiah kalian bisa menikmati semua dg bebas...
puncak ratu;Positif;Selamat datang di wisata Puncak Ratu Pamekasan ..... Tempatnya indah banget.... Apalagi saat langit berwarna biru dihiasi awan putih... Dan perbukitan yang indah nan rapi.....
puncak ratu;Positif;bisa lihat pemandangan sebagian kabupaten pamkesan dari dataran tinggi ini. lokasi masih dalam tahap pembangunan beberapa spot wisata.
puncak ratu;Positif;Puncak Ratu terletak di daerah Tebul, kecamatan pegantenan, akses sangat mudah dari pusat kota pamekasan hanya membutuhkan waktu 30 menit dan sangat dianjurkan berangkat pagi hari saat kondisi agak sepi jadi kita bisa berswafoto dengan bebas. Tiket masuk ada 2, untuk tiket parkir kendaraan dan tiket perorangan saat memasuki lokasi.
puncak ratu;Positif;Nyaman sekali tempatnya, spot untuk foto bagus banget...
puncak ratu;Positif;Lumayan untuk destinasi wisata alam, tempatnya cukup adem, mirip paralayang. Fasilitas masih kurang memadai.
puncak ratu;Positif;Tempatnya bagus santai seperti di Malang mirip dengan di Malang hanya saja Spot fotonya masih sedikit jadi perlu ditambahkan lagi dan perlu ditingkatkan lagi agar bisa menarik lebih banyak pengunjung. Di sana juga tersedia Cafe sehingga …
puncak ratu;Positif;"Tempatnya lumayan bagus, tinggal ditambah""i lagi dekorasinya biar tambah cantik"
puncak ratu;Netral;Sempet kesasar gegara tanda depan yg deket amal gak ada :D
puncak ratu;Negatif;Lumayan bagus hanya sampahnya bertebaran di tebing sama signal lemot untuk keamanan besi atau las nya kurang bagus pagar besi nya cuma 1
puncak ratu;Positif;akses masyk lumayan bagus, biaya hemat dan cocok buat spot foto sembari menenangkan diri
puncak ratu;Negatif;Tempatnya kurang berkesan, tidak begitu luas, dan petugas kebersihan tidak standby.
puncak ratu;Positif;Wonderful of madura island...harap d tambah lagi keamanan na biar lbh safety buat anak2...
puncak ratu;Positif;Lumayan bagus tempat wisatanya dan terhibur
puncak ratu;Positif;Cukup menyenangkan,, kawasan curam banget
puncak ratu;Positif;Saya sangat suka sekali ketika mengunjungi wisata puncak ratu karena pemandangnya sangat indah
puncak ratu;Positif;Pemandangannya begitu indah.. Dan tiketnya juga terjangkau
puncak ratu;Positif;Nice.. pemandangan.a dapet
puncak ratu;Positif;Bagus masih bisa dikembangkan lagi, tetap patuhi protokol kesehatan
puncak ratu;Positif;Bagus viewnya cocok buat foto
puncak ratu;Positif;"Bagus tempatnya. Hanya saja jauh dari kota.
Fasilitas kamar mandi masih kurang layak.
Destinasi makanannya pun masih kurang, cuma ada 1 dan itupun makanan beratnya …"
puncak ratu;Positif;Semg semakin maju
puncak ratu;Positif;View nya baguusss bangeettt.... Suka...suka...
puncak ratu;Positif;Sudah mulai banyak yang berubah, banyak tambahan, tapi masih belum selesai.
puncak ratu;Positif;Wisata hits versi Kota Pamekasan yang wajib di kunjungi nih freen ?? …
puncak ratu;Positif;Serasa diluar Pamekasan padahal maseh di alam Pamekasan hebat
puncak ratu;Positif;Recomended bgt buat liburan.. pemandangannya fresh banyak spot fotonya. Cocok buat liburan keluarga juga keren pokoknya?? …
puncak ratu;Positif;Pemndangannya lumayan sihh.. Ijo semua, sarananya juga udah mendingan dari pada dulu, tinggal tambahin aja lahan buat spot foto yg bagus2.. ???? …
puncak ratu;Positif;Pemandangannya bagus. Gak nyangka di Madura ada pemandangan seperti ini. Cuma fasilitas kurang mungkin masih dalam  penyelesaian.
puncak ratu;Positif;Tempat nya bagus n spot fotonya mantap, andaikan dibuat tempat paralayang seperti dimalang lebih mantap lagi.... ???? …
puncak ratu;Negatif;Tiket masuk terlalu mahal. Masak setiap orang 10.000 Itupun fasilitasnya gak lengkap
puncak ratu;Positif;Tempat wisata yg asyik, cocok buat refreshing bersama keluarga
puncak ratu;Positif;Bagus, semacam kalibiru, sekarang sih Masih sepi mungkin karna belom viral
puncak ratu;Positif;Sumpah bagusssssss pake banget
puncak ratu;Positif;Nyaman, santai, sejuk pula
puncak ratu;Negatif;Lumayan sih. Tapi kurang bersih. Mungkin karena kurang tempat sampahnya.
puncak ratu;Positif;Serasa di Puncak Asmara
puncak ratu;Positif;Perlu pengelolaan lebih lanjut unt memperindah panorama alamnya
puncak ratu;Positif;Masih alami, natural dan bagus untuk diabadikan.
puncak ratu;Positif;View nya bagus apalagi pa jam 5 sore
puncak ratu;Positif;Toilet umumnya di perbagus lagi dan kasik tempat sampah
puncak ratu;Positif;Sangat indah pemandangan nya di tempat ini puncak ratu
puncak ratu;Negatif;Tiket masuk terlalu tak sebanding fasilitas yang masih minim
puncak ratu;Positif;Puncak terindah di kawasan Pamekasan Madura
puncak ratu;Positif;Puncak ratu tak kalah bagusx sm tempat2 wisata di luar sana..???????? …
puncak ratu;Positif;Indah dan nyaman
puncak ratu;Positif;Viewny bgus..tingkatkan lagi yah pengin kesitu lagi suatu saat...
puncak ratu;Positif;Tempatnya bagus adem.. dan masih alami
puncak ratu;Positif;perlu ditingkatkan keamanan spot fotonya ..
puncak ratu;Positif;Tenang dan nyaman
puncak ratu;Positif;Lumayan bagus tapi masih ada perehapan sebagian
puncak ratu;Positif;Penataan kurang maksimal
puncak ratu;Netral;Wisata baru yang butuh dana untuk terus dibangun
puncak ratu;Positif;Semakin keren, sayang malam nggak buka
puncak ratu;Positif;Keren pemandangannya, sayangnya pelosok
puncak ratu;Positif;Viewnya buagus buanget.....
puncak ratu;Positif;Pemandangannya luar biasa.
puncak ratu;Negatif;Tidak ad tempat berteduh ketika hujan
puncak ratu;Positif;Alami
puncak ratu;Positif;Indah tempatnya. Jalannya mulus.
puncak ratu;Positif;Kayaknya gaada yg lebih mending daripada ini di pamekasan
puncak ratu;Positif;Sangat memuaskan nuansa khas
puncak ratu;Positif;Mantap
puncak ratu;Positif;Masih kurang bagus
puncak ratu;Positif;Duggen asli manis tampah pemanis gula
puncak ratu;Positif;Pemandangannya bagus
puncak ratu;Positif;Mantap lah adem
puncak ratu;Positif;Pemandangannya bagus.
puncak ratu;Positif;lumayan bagus
puncak ratu;Positif;Uwwuw banget tempatnya
puncak ratu;Positif;Masih dalam pengembangan
puncak ratu;Positif;Cukup bagus,
puncak ratu;Positif;Mantap sekali
puncak ratu;Positif;Lumayan recommended
puncak ratu;Positif;is the best pokok nya
puncak ratu;Netral;Karena ini tempat ibadah
puncak ratu;Positif;Oke banget rekomendet
puncak ratu;Netral;Hari ini buka ya??
puncak ratu;Positif;Istimewa, Pemadangan Bagus
puncak ratu;Positif;Indah mempesona
puncak ratu;Positif;Indah Dan menakjubkan?? …
puncak ratu;Positif;Menarik...
puncak ratu;Netral;?? ?? ?? ?? ?? …
puncak ratu;Positif;Lumayan bagus
puncak ratu;Positif;asik
puncak ratu;Positif;Bagusss
puncak ratu;Positif;Baik
puncak ratu;Positif;Baguuusss
puncak ratu;Positif;Bagusssss
puncak ratu;Positif;Tempatnya asri
puncak ratu;Positif;Kayak di malang.  Pamekasan oke
puncak ratu;Positif;bagus
puncak ratu;Positif;Bagus,
puncak ratu;Positif;"Tempat yang bagus untuk dikunjungi jika Anda membutuhkan udara segar.
Letaknya tidak begitu jauh dari kota Pamekasan, dibutuhkan waktu sekitar 30 menit untuk sampai ke sana.
Waktu terbaik untuk berkunjung adalah sekitar pukul 07.00 h …"
puncak ratu;Positif;Sejuuuk ??
puncak ratu;Netral;Belum selesai
puncak ratu;Positif;Tempat keren untuk mencari inspirasi.
puncak ratu;Positif;Tempat yang keren
puncak ratu;Positif;Siiip semoga menjadi kebanggaan Pamekasan.
puncak ratu;Netral;Berada di pegunungan yang di pamekasan
puncak ratu;Positif;KERRENNN POLL
puncak ratu;Positif;Spot selfienya asyikk
puncak ratu;Netral;Semoga kamu masuk surga
puncak ratu;Positif;Sipp
puncak ratu;Positif;Bagus sekali
puncak ratu;Positif;Bagi teman-teman yang suka camping di tempat yang tenang, nyaman dan segar, maka tempat ini sangat cocok sekali. Di sini teman-teman bisa melihat pemandangan nan hijau sejauh mata memandang di atas ketinggian (kurang lebih) 500 MDPL. Sebab …
puncak ratu;Positif;"Tempat wisata yang menyatu dengan alam.
Fasilitas: parkir luas, kafe, tenda, warung..
Tiket masuk 10k parkir 3k.
Kalau malam spt paralayang di malang"
puncak ratu;Positif;"Tempat wisata terbaik untuk camping bersama teman ataupun keluarga.
Vibes menyerupai kota batu Malang.
Tempat ini d Pamekasan, Madura, Jawa Timur."
puncak ratu;Positif;Bagus, bersih dan fasilitasnya lumayan banyak dan asyik buat samping
puncak ratu;Positif;"Tempat adem nyaman, indah, dan menenangkan.
Karcis masuk murah"
puncak ratu;Positif;Bagus sih tempatnya
puncak ratu;Positif;Bagus, santai, aman
puncak ratu;Positif;Fasilitas penginapan kurang memadai, dan pepohonan banyak yang ditebang.
puncak ratu;Positif;tempatnya bagus pemamdangannya indah sekali tak kalah dg di kota
puncak ratu;Positif;Em kalo pagi b aja sihh
puncak ratu;Positif;Bagus rapi
puncak ratu;Positif;Terima kasih atas kunjungan anda
puncak ratu;Positif;Tuhan menciptakan alam semesta dengan sangat sempurna . Hingga patutlah bagi kita para insan untuk mensyukuri dan memahami segala penciptaan agungnya. Ambillah setiap pelajaran yang bisa diterima dimanapun kalian berada . Khususnya untuk …
puncak ratu;Positif;Lumayan sih ya Madura rasa Malang. Seger di sini. Viewnya kayak di Paralayang Batu. Parkir 3rb untuk sepeda motor. Karcis masuk 5rb/orang. Ada hammocknya juga di sini. Gak usah jauh2 ke Malang atau Yogya
puncak ratu;Positif;Tempatnya bagus.  Jalan menuju area juga baik.  Spot foto sangat mantap cuma sayangnya orang jualan sangat sedikit dan pilihan makanan serta minuman terbatas.  Tiket masukpun ramah ke dompet.
puncak ratu;Netral;"Puncak ratu merupakan tempat wisata yg ada di kabupaten pamekasan, tepatnya di desa tebul barat.
Puncak ratu bagus dikunjungi pada saat pagi dan sore hari. Tiketnya sangat murah cuma 10rb saja"
puncak ratu;Positif;Tempatnya sejuk dan Instagramable pemandangannya bagus tiketnya lumayan murah banyak pohon durian disini,bagus buat dijadikan tempat camping,tiketnya murah banget cuma bayar tiket masuk 5000dan parkir motor 3000
puncak ratu;Positif;Camping di puncak ratu mengasyikan bersama keluarga dan teman-teman, lokasi ini ada di sebelah utara kota pamekasan madura, udaranya sangat segar, pemandangannya okey banget, banyak pohon duriannya, ada juga pohon apukat dan rambutan serta pohon sengon, kalo anda datang kesini pasti kerasan ga ingin pulang ke rumah
puncak ratu;Positif;Sangat bagus jika untuk instagramable, dan pemandangannya juga bagus, sejuk, dan tempat ini sangat bagus jika di buat nge camp bersama keluarga dan teman teman. akan tetapi pengamanannya kurang :)
puncak ratu;Positif;Ya ini bagus. Kemajuan di bidang tempat wisata di Pamekasan. Ini mirip dengan Mangunan di jogja dan paralayang di Malang. Tapi bukan pinus, gantinya adalah pohon kelor. Tapi keren ttp rindang dan sejuk dg nuansa seperti di bawah pohon …
puncak ratu;Positif;Udaranya sejuk, tempatnya juga bagus ?? bisa menikmati keindahan pamekasan dr atas bukit, apalagi klo malem bagus banget.. …
puncak ratu;Positif;Tempatnya indah dan sungguh menawan, kita bisa melihat hamparan Pepohonan yg hijau dan pemandangan yg luas dri atas Pegunungan Puncak Ratu ini, dan di tempat ini kita bisa menikmati Buah Durian guys... …
puncak ratu;Positif;Heeemmm puncak ratu ini tak kalah indahnya Lo Sam bukit brukoh.........
puncak ratu;Positif;Tempatnya sejuk banget bikin saya rasanya g' mw pulang.
puncak ratu;Positif;Puncak Ratu Terletak di Desa Tebul Barat Kecamatan Pengantenan Kabupaten Pamekasan Madura. Lokasi ini sangat cocok kepada wisatawan yg ingin menikmati sensasi berfoto dengan Background dr ketinggian Puncak. Selain kita bisa menikmati …
puncak ratu;Negatif;Kalau bisa ditambah spot foto dan tempat sampahnya juga,
puncak ratu;Positif;Tempat yang sangat cocok untuk liburan. Pemandangan yang cukup bagus
puncak ratu;Positif;Aku paling suka pemandangan di sini, bisa melihat dari ketinggian rumah-rumah penduduk berpadu dengan pepohonan dan sawah-sawah yang hijau. Apalagi kalau malam hari lampu-lampu terlihat seperti kunang-kunang beterbangan di tengah gelap …
puncak ratu;Positif;Keren banget disini. Tapi kurang pengamanan nya dari atas puncaknya. Serem
puncak ratu;Positif;Bagus pemandangannya tapi tidak bisa melihat sampai matahari terbenam
puncak ratu;Positif;Fasilitas,keamanan dan kenyamanan pengunjung Lebih ditingkatkan Lagi.
puncak ratu;Positif;Sangat bagus sekali
puncak ratu;Positif;Tempat sudah lumayan bagus. Tenang dan asri. Tinggal nunggu di kembangkan lagi, agar lokasi semakin nyaman dan lebih banyak spot santainya. …
puncak ratu;Positif;Keren cocok buat foto
puncak ratu;Negatif;Sebenarnya bagus hanya saja spot diatas jurang masih terlihat berbahaya karena belum ada pengaman yang lebih dan penjaga. Hanya terlihat polisi dan anggota TNI saja. Sebaiknya jika tempat belum selesai total lebih baik jangan dibiarkan para pengunjung datang karena apes itu datangnya tanpa rencana??
puncak ratu;Positif;Pemandangan bagus, api fasilitas belum memadai. Tapi sepertinya masih dalam proses. Sebaiknya ada tempat mainan anak anak biar bisa buat wisata keluarga juga
puncak ratu;Negatif;Saran tolong di tambah tempat sampah dan kamar kecil
puncak ratu;Positif;Landscape view yang alami dan indah
puncak ratu;Positif;Wisata dengan pemandangan seperti di atas puncak
puncak ratu;Positif;Cukup bagus dan aksesnya mudah
puncak ratu;Positif;Recommended untuk bersantai & ber swafoto, meskipun masih dlm tahap pengembangan blm rampung total.
puncak ratu;Positif;"Recommended kesini yah..apalagi orang pamekasan.
Disertai dengan pemandangan indah nan sejuk..yang setba alami"
puncak ratu;Positif;Terus berkembang
puncak ratu;Positif;Wisata Puncak Ratu Pagantenan Pamekasan
puncak ratu;Positif;Cari tempat yg asyik? Pemandangan bagus? Spot foto banyak? Escape from routinity?
puncak ratu;Positif;Spot untuk foto bagus2, bersih, tatanan rapi. Love bangetss
puncak ratu;Positif;Tempatnya keren asik dan oke buat nyantai.
puncak ratu;Positif;begitu indah pemandangannya
puncak ratu;Positif;Tempat yang keren
puncak ratu;Positif;WISATA ALAM BARU YANG ADA DI PAMEKASAN, MADURA INI TAWARKAN PESONA KEINDAHAN KOTA PAMEKASAN DARI ATAS KETINGGIAN
puncak ratu;Negatif;Fasilitas belum lengkap (feb 2019)
puncak ratu;Positif;Tidak bisa d kunjungan saat hujan
puncak ratu;Positif;pemandangan yg sangat bagusa
puncak ratu;Negatif;Biasa aja
puncak ratu;Negatif;Belum lengkap sihh
puncak ratu;Positif;Tempat lumayan bagus
puncak ratu;Negatif;wcnya pesing
puncak ratu;Positif;Wisata puncak ratu OT
puncak ratu;Positif;Masih tahap penyelesaian
puncak ratu;Positif;Pemandangannya Indah
puncak ratu;Positif;tempat bagus
puncak ratu;Negatif;Biasa aja.
puncak ratu;Positif;Pemandangnya kurang bagus
